date,count-nombre
2021-03-28,<20
2021-04-04,27
2021-04-11,1241
2021-04-18,1500
2021-04-25,1247
2021-05-02,1050
2021-05-09,860
2021-05-16,705
2021-05-23,567
2021-05-30,337
2021-06-06,197
2021-06-13,144
2021-06-20,76
2021-06-27,55
2021-07-04,43
2021-07-11,31
2021-07-18,25
2021-07-25,29
2021-08-01,29
2021-08-08,74
2021-08-15,97
2021-08-22,152
2021-08-29,162
2021-09-05,144
2021-09-12,193
2021-09-19,179
2021-09-26,147
2021-10-03,149
2021-10-10,203
2021-10-17,119
2021-10-24,140
2021-10-31,121
2021-11-07,131
2021-11-14,172
2021-11-21,194
2021-11-28,248
